Frequency_THz,VDOS_0.25Kps,VDOS_0.5Kps,VDOS_1.0Kps,VDOS_2.0Kps,VDOS_5.0Kps
4.31784107946027,0.34912586709147275,0.20562322589928342,0.3915653722143097,0.28971435312357663,0.5268455406554585
4.337831084457771,0.376542963538489,0.1533932344233813,0.40102647441098915,0.272572563357955,0.5562345322416432
4.357821089455273,0.4259459212988426,0.08410180999624527,0.39285829473581585,0.2520785493075873,0.5468510743374024
4.377811094452774,0.4770528366466083,0.035344576373834924,0.3637649449778137,0.2300863725727048,0.4966512528039952
4.397801099450275,0.5153854771947988,0.09340638074589266,0.31492505230097545,0.2109175727963654,0.40908183655719105
4.417791104447776,0.5316225793477003,0.1574130248621658,0.25083926507317694,0.20296772694024975,0.29554354904941493
4.437781109445278,0.5205508046543778,0.20019096217780774,0.1779780044029824,0.21501203077501885,0.18757703228394637
4.457771114442779,0.48100153099551113,0.2149735276571956,0.10355689527434939,0.24733301425034612,0.17681863404559184
4.47776111944028,0.416275377031012,0.20125274248359598,0.03646242711569088,0.2907837880485637,0.28333303293756856
4.497751124437781,0.3349209783405103,0.16434947527077756,0.038197469913221385,0.3343632455917299,0.4118589298064614
4.517741129435283,0.2529734005995641,0.11581457641409756,0.08722289819075216,0.3700414001116089,0.5237147777450498
4.537731134432784,0.19926888807936757,0.07732417906909364,0.12914526347304467,0.39392434629809864,0.6047055374523886
4.557721139430285,0.20499130499482898,0.07792118091841899,0.16457621038465406,0.40613313675356205,0.6487861907225785
4.577711144427786,0.2563582654129483,0.1011868887118093,0.19685676035417782,0.4100178115442497,0.6549194263522643
4.597701149425288,0.3175221173183821,0.11561007233381847,0.22842716850091216,0.4107513715816141,0.6258326067445834
4.617691154422789,0.3696838486012634,0.11118350165341538,0.2590973543391644,0.41359432674275937,0.5670058107192024
4.63768115942029,0.4062848741722731,0.08843808493361274,0.28588317499431654,0.42247181975737647,0.4857888713410393
4.657671164417791,0.4261962086292917,0.053483666146213214,0.30424564250523906,0.43936991077840304,0.3909804632157504
4.677661169415293,0.4308666454755575,0.020564002480648554,0.3098669975346797,0.4642927225233347,0.2938123968393082
4.697651174412794,0.42318191052526755,0.034904818445304395,0.30028295373631275,0.4950964116938793,0.21307953031261925
4.717641179410295,0.4071114049924419,0.06037444962502702,0.2761070164890225,0.5271469410580933,0.18399846551593374
4.737631184407796,0.3875563052197335,0.07331711811804889,0.2417937984618422,0.5534603431325213,0.2254379934699247
4.757621189405298,0.3696839277479367,0.07166276776044037,0.205811272968626,0.5657544727225372,0.3025910659260617
4.777611194402799,0.3571882574511502,0.057920484389641404,0.17912071706613386,0.5561557091447182,0.3848125694468789
4.7976011994003,0.35004424767378217,0.03842382598763294,0.16909736650821267,0.5189866113875689,0.4581996454575277
4.817591204397801,0.3437478388074495,0.027945982550870354,0.17193900133430365,0.45217891371601027,0.5154591708568287
4.837581209395303,0.3312920450722826,0.04182723552194769,0.17639859480099568,0.35817651670771045,0.5522551309157968
4.857571214392804,0.30681987814465206,0.0656132241724887,0.17371686560752966,0.24495424117514003,0.5665697427492031
4.877561219390305,0.26984036009387385,0.09185994922097991,0.16115060870801776,0.13299853477012605,0.5588456607936257
4.897551224387806,0.23120525329019084,0.12031653930305114,0.14106457112665216,0.10847733839770875,0.5321806315320826
4.917541229385308,0.22000573040525406,0.15075983485987596,0.11919745499386604,0.2035202840627189,0.49229034530572074
4.937531234382809,0.2646659699112432,0.18144613666656878,0.10263327665697894,0.3088793141776255,0.44702549350370796
4.95752123938031,0.3533055311508785,0.20993452574302982,0.09691518742163245,0.39565593943392774,0.40508353419462345
4.977511244377811,0.4567368852732616,0.23458538970302098,0.10379050846488719,0.4557323220628562,0.37352090647393094
4.997501249375313,0.5532807167476369,0.25556796513696894,0.12321053343595947,0.4866727845977101,0.3547473944051886
5.017491254372814,0.6286011591357912,0.2747824723371636,0.15567990544173574,0.48971247697602,0.34576781227395575
5.037481259370315,0.6737891046916187,0.2946218894512865,0.2007327205494787,0.46908495549432094,0.3415141998903992
5.057471264367816,0.6848709686710184,0.31626728786297315,0.25551421866301016,0.4315163255176935,0.3396622596099862
5.077461269365318,0.6625720634239285,0.3387925268335639,0.315353939162006,0.3856579706459646,0.3430372728053522
5.097451274362819,0.6117911009782727,0.35976637346633894,0.3748974002017621,0.3413506884300642,0.35765388862554287
5.11744127936032,0.5407310900672816,0.37678614774188773,0.4289333111188843,0.30866105141064365,0.38697126593723064
